1913.91 1863.14 1780.18 1726.09 1745.03 1718.95 1738.77 1816.89 1939.12 2003.44 2014.69 1973.52 1901.16 1772.97 1820.67 1825.54 1779.05 1606.25 1442.33 1240.41 1063.39 911.52 858.37 913.68 857.83 489.02 440.78 406.21 429.74 460.58 536.0 590.03 642.18 685.9 711.69 741.33 760.78 697.32 605.65 509.88 491.52 499.38 451.87 372.3 291.93 233.27 192.33 165.51 150.31 149.89 161.83 171.86 182.09 190.8 190.08 188.69 185.3 185.32 183.15 180.23 178.8 176.06 180.97 184.94 176.39 163.71 149.32 171.03 187.26 160.0 134.15 137.42 135.19 92.81 148.39 157.47 174.65 178.57 239.86 366.03 379.21 391.05 459.72 566.0 745.67 884.45 930.2 927.34 955.84 991.01 1003.36 1179.09 1209.69 1353.56 1525.97 1744.96 1857.0 1802.51 1602.86 1640.2 1895.56 2021.02 1858.16 1670.62 1491.81 1383.27 1207.33 1198.03 1131.84 1059.77 1286.15 1468.6 1692.54 1881.56 1772.29 1678.03 1586.89 1449.42 1225.79 1177.39 1351.34 1466.06 1537.85 1704.86 1703.62 1504.38 1397.37 1251.11 1076.41 851.43 720.25 692.83 776.37 827.67 868.15 873.92 918.27 941.79 932.84 963.13 956.97
2008.54 1997.55 1987.96 1994.05 1782.94 1502.42 1532.67 1637.04 1790.09 1917.79 1975.84 1927.53 1841.92 1749.13 1760.8 1837.63 1791.54 1568.86 1435.22 1303.97 1143.96 990.21 856.1 840.63 739.67 520.61 428.18 419.5 446.62 482.49 489.07 560.4 600.5 635.45 674.18 708.23 689.54 633.72 552.32 478.6 457.32 439.99 381.99 314.41 256.47 218.47 188.4 157.89 144.37 144.42 152.03 163.22 175.64 183.19 184.48 184.54 181.38 179.8 178.31 177.21 176.04 175.1 173.73 177.6 163.72 151.39 116.81 144.27 140.32 133.32 107.72 104.45 121.5 87.56 99.9 107.56 119.92 124.15 137.95 179.92 240.48 277.1 341.6 498.03 575.88 734.49 782.67 784.48 779.35 797.12 895.05 1014.94 1131.7 1307.4 1506.45 1710.23 1608.03 1505.67 1388.76 1535.32 1621.76 1891.13 1940.48 1856.18 1713.74 1508.54 1365.97 1162.82 1013.44 1097.9 1239.11 1555.59 1752.66 1681.16 1558.25 1600.85 1476.96 1565.5 1352.4 1045.92 1203.28 1272.85 1400.16 1571.99 1651.75 1577.18 1396.38 1290.42 1148.2 963.27 810.49 723.88 753.09 793.48 809.38 815.3 829.23 852.93 856.46 869.71 920.15
1971.17 1979.49 1980.0 1934.24 1758.01 1549.25 1490.08 1521.67 1635.85 1744.92 1810.02 1809.4 1761.78 1674.39 1690.93 1740.15 1767.8 1625.92 1494.46 1381.09 1210.77 1051.58 913.88 815.44 693.54 548.19 447.97 440.72 470.62 497.17 502.39 500.73 498.12 492.9 490.28 633.6 623.94 642.81 546.38 457.15 409.04 359.76 291.01 248.73 221.85 206.02 182.9 153.27 141.42 141.85 149.04 159.68 171.47 178.1 179.13 179.29 178.6 176.29 175.93 176.06 175.08 172.55 171.83 169.91 162.15 152.11 142.88 141.83 135.48 115.03 97.58 103.92 92.33 90.31 79.27 93.1 109.07 111.46 120.46 135.45 165.93 216.58 302.36 348.7 436.43 585.99 615.39 622.71 703.44 890.13 1006.54 1015.53 1186.81 1392.15 1582.45 1615.93 1513.25 1348.72 1288.08 1387.48 1592.15 1687.42 1869.46 1918.43 1752.95 1625.55 1448.67 1236.18 1125.58 1066.65 1255.26 1497.61 1638.49 1467.94 1453.39 1512.97 1407.82 1499.98 1360.74 1089.9 997.84 1177.92 1242.16 1463.45 1468.7 1648.9 1410.09 1252.87 1074.96 1018.45 877.12 789.1 781.59 781.97 751.15 756.19 757.74 772.16 748.76 778.29 838.78
1889.49 1896.87 1887.59 1831.11 1703.42 1563.94 1491.99 1493.12 1538.67 1605.19 1650.15 1650.8 1614.72 1555.88 1589.35 1706.01 1747.34 1592.22 1447.76 1358.3 1240.97 1073.76 914.64 768.22 653.08 480.4 446.09 460.72 490.66 503.3 502.72 499.57 498.27 498.7 500.43 509.07 551.29 536.98 518.32 425.65 350.55 283.93 216.27 200.8 194.24 189.84 172.39 148.61 139.4 140.44 147.52 157.35 168.42 174.34 174.84 175.55 175.58 173.15 173.48 174.5 171.49 169.48 166.95 163.88 164.43 152.68 149.1 141.75 133.0 108.26 103.48 108.49 87.86 77.87 76.71 85.37 100.39 98.71 105.49 123.09 150.84 216.62 349.01 397.5 450.68 463.36 577.88 728.09 832.48 951.79 1071.88 1211.89 1288.14 1408.57 1522.52 1478.89 1419.15 1349.95 1150.13 1248.77 1385.32 1596.48 1764.73 1791.4 1829.2 1776.8 1549.43 1315.48 1154.4 1088.89 1192.73 1478.27 1535.1 1305.95 1334.48 1413.34 1255.94 1405.65 1300.73 1109.72 923.4 990.65 1115.37 1280.64 1367.25 1443.03 1550.24 1258.98 1103.56 946.23 880.76 804.35 749.69 682.11 676.86 653.01 656.61 682.5 671.34 684.1 628.64
1764.28 1778.37 1763.97 1717.29 1628.57 1538.83 1497.76 1495.0 1502.44 1524.87 1541.47 1533.89 1512.68 1482.49 1478.16 1591.66 1684.31 1579.69 1395.92 1251.31 1153.9 1011.32 842.9 689.15 648.02 533.4 474.23 482.36 499.17 499.75 493.38 486.22 481.7 479.99 480.33 475.81 455.46 422.1 412.32 353.17 288.43 237.33 203.69 188.37 176.28 168.24 157.49 143.01 137.57 139.5 146.23 155.15 165.67 171.95 173.99 174.04 172.73 170.28 169.56 169.54 168.43 165.6 164.11 162.31 158.19 153.22 147.91 145.38 140.0 126.95 91.3 116.8 114.99 106.97 105.57 98.2 99.54 92.61 100.23 118.72 144.3 263.26 402.01 488.63 592.79 615.91 657.49 766.89 932.17 1046.32 1171.98 1200.21 1301.78 1440.6 1397.38 1338.8 1261.91 1186.91 1114.71 1173.45 1353.57 1523.54 1506.71 1606.77 1724.47 1757.83 1647.93 1403.82 1214.6 1155.96 1174.06 1401.86 1526.15 1419.95 1233.66 1255.14 1114.94 1224.29 1340.75 1167.31 993.01 963.28 1025.49 1103.36 1202.09 1322.55 1502.71 1337.67 1126.99 1009.04 884.96 799.23 723.93 663.82 617.54 589.56 595.85 603.77 581.64 565.13 540.04
1614.82 1636.02 1636.05 1602.18 1539.63 1497.89 1498.2 1502.36 1502.38 1500.75 1502.04 1498.2 1481.8 1448.15 1433.08 1473.18 1551.83 1530.51 1419.57 1291.59 1167.09 1031.64 891.63 780.17 687.32 581.77 494.63 497.23 498.4 488.08 474.4 461.34 450.73 441.55 430.89 409.93 365.18 326.01 307.42 278.83 241.55 214.28 200.09 184.83 166.33 156.51 148.3 138.81 136.06 138.73 144.97 153.63 164.03 170.47 173.01 172.33 170.73 168.23 166.98 166.92 165.79 164.83 162.47 157.35 152.22 148.11 150.05 146.4 143.76 140.13 125.29 131.03 123.21 117.06 113.33 109.13 105.36 101.19 99.74 118.89 129.56 186.12 275.83 416.78 586.7 651.14 770.15 799.36 956.46 957.97 1002.0 1168.57 1358.75 1281.76 1248.51 1164.6 970.17 912.39 921.49 1121.11 1236.0 1328.63 1293.09 1388.41 1491.34 1638.07 1683.16 1541.88 1249.84 1109.27 1127.45 1258.42 1311.17 1365.66 1301.4 1167.54 1119.92 1155.44 1256.24 1272.92 1028.04 995.2 1017.72 1080.01 1166.16 1259.43 1381.83 1404.94 1249.92 1037.95 907.15 830.39 705.75 621.31 574.41 545.09 493.3 475.73 503.83 479.64 479.04
1443.41 1462.33 1490.82 1484.78 1443.78 1436.63 1456.91 1484.62 1503.46 1494.34 1502.05 1505.03 1465.25 1403.05 1386.71 1420.29 1479.69 1496.88 1383.51 1280.05 1089.76 965.72 895.45 801.49 671.05 582.22 515.24 499.48 488.09 468.2 447.21 427.54 409.69 393.03 371.04 337.66 291.18 229.0 210.62 215.7 201.86 192.84 185.23 172.72 156.3 146.82 140.22 134.76 134.03 137.24 143.29 151.03 161.21 168.39 171.1 169.88 168.19 165.27 163.74 164.15 163.53 162.21 158.71 153.14 149.13 146.6 147.13 144.31 142.8 148.32 143.56 142.31 136.42 100.99 116.15 111.95 110.28 108.5 109.87 118.73 121.96 136.9 217.21 296.35 481.17 628.78 705.69 764.36 913.5 1028.16 1088.69 1184.43 1078.09 1017.85 970.84 909.83 800.21 712.57 838.36 872.14 1051.18 1090.02 1223.46 1423.98 1589.48 1705.71 1579.81 1519.16 1115.36 971.41 931.03 1063.09 1207.44 1295.8 1325.81 1175.57 1114.58 1118.76 1128.74 1102.95 1010.8 989.34 996.91 1050.86 1119.96 1217.33 1308.42 1324.01 1173.9 979.58 862.31 740.16 612.44 529.71 475.95 447.63 433.71 431.77 456.49 461.65 521.81
1205.06 1201.45 1223.81 1271.66 1294.19 1327.96 1367.9 1396.6 1406.8 1389.44 1429.98 1503.22 1437.22 1318.8 1334.01 1409.16 1494.02 1524.45 1413.72 1255.83 1091.99 988.01 874.51 758.62 634.39 555.88 520.1 495.78 473.76 444.99 416.86 390.54 367.51 344.71 316.06 279.33 242.36 197.14 188.5 184.52 177.79 172.85 167.88 159.08 147.41 140.01 134.87 131.19 131.94 135.38 141.05 148.46 158.39 165.5 167.21 165.17 164.89 160.1 159.86 161.44 159.82 155.43 153.35 148.83 143.49 142.42 141.73 143.16 139.79 146.78 146.96 143.76 143.2 137.38 131.3 124.58 115.86 111.86 111.74 112.77 117.48 120.75 174.87 306.82 470.33 526.1 683.6 809.48 903.43 924.07 999.97 1046.46 911.91 904.55 810.33 799.82 671.56 753.71 920.28 1004.85 1103.64 1244.38 1408.39 1558.02 1530.98 1548.79 1391.41 1233.08 949.79 834.87 931.9 1025.87 1118.01 1155.75 1163.7 1074.82 1010.78 1021.41 1020.7 990.15 953.06 930.09 977.39 1082.09 1072.91 1157.16 1147.49 1125.91 1005.22 912.24 818.22 701.97 552.93 460.71 434.62 412.9 404.1 417.45 441.27 472.36 482.53
1044.56 1008.51 1011.35 1075.46 1140.78 1203.77 1246.48 1258.6 1230.44 1167.86 1144.59 1219.84 1281.15 1165.07 1247.79 1416.28 1523.13 1552.41 1452.05 1226.69 1084.94 957.79 823.64 733.78 681.34 559.82 509.33 485.5 454.71 351.68 329.59 302.53 285.9 294.3 271.53 237.67 214.21 186.39 183.31 159.38 156.82 154.42 151.42 145.98 138.5 133.2 129.75 127.81 129.25 133.09 138.47 145.08 154.09 160.74 162.41 159.75 159.05 156.38 154.77 157.71 153.46 149.43 147.07 143.98 140.41 137.42 135.05 132.22 136.12 141.26 144.13 144.19 141.49 138.81 129.22 125.41 120.45 113.94 106.96 108.39 118.24 120.57 157.3 263.85 374.59 555.02 583.46 701.58 877.54 730.53 759.22 891.74 795.54 759.12 697.63 588.8 670.83 817.72 975.74 1151.24 1266.68 1395.66 1490.43 1450.76 1403.82 1364.58 1278.49 1060.12 929.75 900.39 905.45 954.98 1036.92 1050.55 1029.51 1001.91 954.57 931.65 926.49 911.29 873.3 883.28 878.3 959.9 1001.34 1010.34 1021.12 1024.77 922.27 839.42 758.18 684.38 518.71 378.07 373.24 387.36 386.82 401.78 452.56 439.62 502.52
999.41 1001.1 997.44 1001.21 1041.47 1104.62 1135.94 1118.84 1052.88 1002.11 987.33 980.95 1210.7 1321.55 1207.26 1456.35 1554.49 1569.47 1403.75 1121.74 1035.34 923.98 841.04 748.51 617.14 534.66 497.11 461.65 372.06 340.61 315.04 283.37 262.98 246.2 235.23 209.32 195.75 183.93 179.08 140.51 138.73 138.08 136.87 134.02 129.79 126.48 124.29 124.21 126.16 130.09 135.29 141.27 148.63 152.83 153.16 153.45 151.19 148.54 148.75 148.78 144.8 142.04 139.43 138.89 135.0 131.37 128.47 127.17 127.86 138.97 141.91 141.45 139.14 137.02 129.96 116.48 117.1 115.19 119.97 118.59 122.46 119.78 124.46 168.77 343.25 413.13 550.82 776.88 802.69 706.55 698.23 740.56 690.56 598.89 564.82 677.27 827.53 895.38 1001.16 1207.57 1376.37 1365.13 1347.27 1361.69 1336.15 1265.05 1093.3 949.78 916.55 910.96 883.36 953.85 963.02 976.68 975.5 932.2 891.14 831.02 806.2 784.94 790.07 784.15 774.31 871.3 919.63 916.39 917.79 950.49 870.7 835.42 740.11 643.12 557.01 414.25 398.63 372.34 385.97 402.9 418.57 461.28 527.83
1026.59 1018.45 996.3 988.99 1002.25 1037.38 1048.03 1015.36 990.1 963.14 920.96 917.37 1024.57 1237.86 1154.17 1192.28 1341.9 1322.41 1110.53 1001.72 990.51 887.68 780.74 676.01 543.64 499.96 487.08 402.77 361.82 328.34 300.24 265.51 242.99 224.13 205.79 187.3 169.73 191.64 152.05 125.68 123.81 124.1 124.31 123.34 121.24 119.69 118.84 119.68 122.55 126.84 131.9 137.27 143.75 146.18 144.07 145.75 144.21 141.38 141.15 138.99 138.78 136.43 134.58 134.7 131.94 128.09 124.21 120.73 113.77 128.84 137.26 136.25 137.69 134.86 127.64 103.91 91.8 114.82 119.43 120.96 122.48 121.83 123.12 141.86 227.36 358.74 574.27 670.94 636.08 614.92 585.56 622.61 600.42 497.36 613.67 713.29 900.9 1049.17 1141.61 1255.76 1295.77 1200.54 1297.8 1339.99 1143.51 1136.03 1090.63 1028.32 811.73 883.04 887.26 904.27 963.31 935.79 891.74 845.11 765.9 701.69 675.33 661.8 681.84 675.1 592.43 808.89 803.97 840.92 887.01 887.26 865.43 792.04 722.39 743.57 556.76 459.69 395.52 382.92 381.78 397.92 438.97 476.81 511.38
1006.82 942.97 862.3 868.76 931.72 989.72 986.6 945.9 898.31 862.76 834.07 846.92 910.25 1005.0 1038.9 986.62 1004.18 1002.7 940.1 907.57 874.57 800.55 680.7 564.35 502.37 490.73 463.22 384.31 344.88 311.08 281.83 244.83 220.87 201.31 182.99 164.06 147.35 133.7 121.34 111.14 109.28 109.99 111.05 111.57 111.39 111.54 111.81 114.09 117.56 122.15 127.39 132.71 139.01 142.25 141.56 141.78 139.98 136.18 135.36 133.8 133.34 130.61 130.43 130.48 129.03 124.38 119.39 111.59 101.6 91.79 123.48 132.27 131.34 117.15 113.07 87.15 98.1 105.32 105.8 116.08 123.43 123.19 122.16 122.14 151.85 306.51 467.4 576.89 650.61 486.33 536.04 510.17 451.99 611.06 724.44 831.8 1006.03 1114.0 1228.26 1220.29 1116.31 1017.27 1127.87 1229.62 1112.19 949.09 936.01 914.96 735.24 747.69 827.39 950.36 873.04 852.8 805.54 759.52 669.42 597.81 542.86 522.43 594.07 654.48 595.18 685.17 706.06 736.7 771.1 810.38 868.01 856.51 686.61 598.17 496.66 449.94 400.49 374.91 382.08 384.26 410.77 445.49 465.69
